rowID,stamp,datetime,hum,newhum,co2
379999,1497825581,2017/6/18 22:39,64.2,35.8,32.8
380999,1497825582,2017/6/18 22:39,64.2,35.8,32.8
381999,1497825583,2017/6/18 22:39,64.2,35.8,32.8
382999,1497825584,2017/6/18 22:39,64.2,35.8,32.8
383998,1497825585,2017/6/18 22:39,64.2,35.8,32.8
384999,1497825586,2017/6/18 22:39,64.2,35.8,32.8
385999,1497825587,2017/6/18 22:39,64.2,35.8,32.8
386999,1497825588,2017/6/18 22:39,64.2,35.8,32.8
387999,1497825589,2017/6/18 22:39,64.2,35.8,32.8
388999,1497825590,2017/6/18 22:39,64.2,35.8,32.8
389999,1497825591,2017/6/18 22:39,64.2,35.8,32.8
390999,1497825592,2017/6/18 22:39,64.2,35.8,32.8
392000,1497825593,2017/6/18 22:39,64.2,35.8,32.8
392998,1497825594,2017/6/18 22:39,64.2,35.8,32.8
394000,1497825595,2017/6/18 22:39,64.1,35.9,32.9
394999,1497825596,2017/6/18 22:39,64.1,35.9,32.9
396000,1497825597,2017/6/18 22:39,64,36,33
396999,1497825598,2017/6/18 22:39,64,36,33
398000,1497825599,2017/6/18 22:39,64,36,33
398999,1497825600,2017/6/18 22:40,64,36,33
400000,1497825601,2017/6/18 22:40,64,36,33
401000,1497825602,2017/6/18 22:40,64,36,33
401999,1497825603,2017/6/18 22:40,64,36,33
402999,1497825605,2017/6/18 22:40,64,36,33
403998,1497825605,2017/6/18 22:40,63.8,36.2,33.2
404999,1497825607,2017/6/18 22:40,63.8,36.2,33.2
405999,1497825608,2017/6/18 22:40,63.7,36.3,33.3
406999,1497825609,2017/6/18 22:40,63.7,36.3,33.3
407998,1497825610,2017/6/18 22:40,63.7,36.3,33.3
408998,1497825611,2017/6/18 22:40,63.7,36.3,33.3
410000,1497825612,2017/6/18 22:40,63.7,36.3,33.3
410999,1497825613,2017/6/18 22:40,63.7,36.3,33.3
411999,1497825614,2017/6/18 22:40,63.7,36.3,33.3
412999,1497825615,2017/6/18 22:40,63.7,36.3,33.3
413999,1497825616,2017/6/18 22:40,63.7,36.3,33.3
415000,1497825617,2017/6/18 22:40,63.8,36.2,33.2
415998,1497825618,2017/6/18 22:40,63.8,36.2,33.2
417000,1497825619,2017/6/18 22:40,63.6,36.4,33.4
417999,1497825620,2017/6/18 22:40,63.6,36.4,33.4
419000,1497825621,2017/6/18 22:40,63.6,36.4,33.4
419999,1497825622,2017/6/18 22:40,63.7,36.3,33.3
420999,1497825623,2017/6/18 22:40,63.7,36.3,33.3
421999,1497825624,2017/6/18 22:40,63.5,36.5,33.5
422999,1497825625,2017/6/18 22:40,63.5,36.5,33.5
424000,1497825626,2017/6/18 22:40,63.5,36.5,33.5
424999,1497825627,2017/6/18 22:40,63.5,36.5,33.5
425999,1497825628,2017/6/18 22:40,63.5,36.5,33.5
426999,1497825629,2017/6/18 22:40,63.5,36.5,33.5
427999,1497825630,2017/6/18 22:40,63.5,36.5,33.5
428998,1497825631,2017/6/18 22:40,63.5,36.5,33.5
429999,1497825632,2017/6/18 22:40,63.5,36.5,33.5
430999,1497825633,2017/6/18 22:40,63.5,36.5,33.5
432000,1497825634,2017/6/18 22:40,63.6,36.4,33.4
432999,1497825635,2017/6/18 22:40,63.6,36.4,33.4
433998,1497825636,2017/6/18 22:40,63.6,36.4,33.4
434999,1497825637,2017/6/18 22:40,63.6,36.4,33.4
435998,1497825638,2017/6/18 22:40,63.7,36.3,33.3
436999,1497825639,2017/6/18 22:40,63.7,36.3,33.3
437998,1497825640,2017/6/18 22:40,63.7,36.3,33.3
438999,1497825641,2017/6/18 22:40,63.6,36.4,33.4
439999,1497825642,2017/6/18 22:40,63.6,36.4,33.4
440999,1497825643,2017/6/18 22:40,63.6,36.4,33.4
441999,1497825644,2017/6/18 22:40,63.6,36.4,33.4
442999,1497825645,2017/6/18 22:40,63.7,36.3,33.3
444000,1497825646,2017/6/18 22:40,63.7,36.3,33.3
444998,1497825647,2017/6/18 22:40,63.7,36.3,33.3
446000,1497825648,2017/6/18 22:40,63.7,36.3,33.3
446999,1497825649,2017/6/18 22:40,63.7,36.3,33.3
447998,1497825650,2017/6/18 22:40,63.7,36.3,33.3
448999,1497825651,2017/6/18 22:40,63.7,36.3,33.3
449999,1497825652,2017/6/18 22:40,63.7,36.3,33.3
450999,1497825653,2017/6/18 22:40,63.7,36.3,33.3
451998,1497825654,2017/6/18 22:40,63.7,36.3,33.3
452999,1497825655,2017/6/18 22:40,63.7,36.3,33.3
453999,1497825656,2017/6/18 22:40,63.7,36.3,33.3
454999,1497825657,2017/6/18 22:40,63.9,36.1,33.1
455999,1497825658,2017/6/18 22:40,63.9,36.1,33.1
456998,1497825659,2017/6/18 22:40,63.8,36.2,33.2
457999,1497825660,2017/6/18 22:41,63.8,36.2,33.2
458999,1497825661,2017/6/18 22:41,63.8,36.2,33.2
460000,1497825662,2017/6/18 22:41,63.8,36.2,33.2
460998,1497825663,2017/6/18 22:41,63.8,36.2,33.2
462000,1497825664,2017/6/18 22:41,63.9,36.1,33.1
462999,1497825665,2017/6/18 22:41,63.9,36.1,33.1
464000,1497825666,2017/6/18 22:41,63.8,36.2,33.2
464999,1497825667,2017/6/18 22:41,63.8,36.2,33.2
465998,1497825668,2017/6/18 22:41,63.8,36.2,33.2
466999,1497825669,2017/6/18 22:41,63.9,36.1,33.1
467999,1497825670,2017/6/18 22:41,63.9,36.1,33.1
468999,1497825671,2017/6/18 22:41,64,36,33
469999,1497825672,2017/6/18 22:41,64,36,33
470999,1497825673,2017/6/18 22:41,63.9,36.1,33.1
471999,1497825674,2017/6/18 22:41,63.9,36.1,33.1
472999,1497825675,2017/6/18 22:41,63.9,36.1,33.1
474000,1497825676,2017/6/18 22:41,63.9,36.1,33.1
474998,1497825677,2017/6/18 22:41,63.9,36.1,33.1
476000,1497825678,2017/6/18 22:41,63.9,36.1,33.1
476999,1497825679,2017/6/18 22:41,63.9,36.1,33.1
477999,1497825680,2017/6/18 22:41,63.9,36.1,33.1
478999,1497825681,2017/6/18 22:41,63.9,36.1,33.1
479998,1497825682,2017/6/18 22:41,63.9,36.1,33.1
480999,1497825683,2017/6/18 22:41,63.9,36.1,33.1
481999,1497825684,2017/6/18 22:41,63.9,36.1,33.1
483000,1497825685,2017/6/18 22:41,63.9,36.1,33.1
483999,1497825686,2017/6/18 22:41,63.9,36.1,33.1
484999,1497825687,2017/6/18 22:41,63.9,36.1,33.1
485998,1497825688,2017/6/18 22:41,63.9,36.1,33.1
487000,1497825689,2017/6/18 22:41,63.9,36.1,33.1
487999,1497825690,2017/6/18 22:41,63.9,36.1,33.1
488999,1497825691,2017/6/18 22:41,63.9,36.1,33.1
490000,1497825692,2017/6/18 22:41,63.9,36.1,33.1
490998,1497825693,2017/6/18 22:41,63.9,36.1,33.1
492000,1497825694,2017/6/18 22:41,64,36,33
492999,1497825695,2017/6/18 22:41,64,36,33
493999,1497825696,2017/6/18 22:41,64,36,33
494999,1497825697,2017/6/18 22:41,64,36,33
496000,1497825698,2017/6/18 22:41,64,36,33
496999,1497825699,2017/6/18 22:41,64,36,33
497999,1497825700,2017/6/18 22:41,64,36,33
499000,1497825701,2017/6/18 22:41,64,36,33
499999,1497825702,2017/6/18 22:41,64,36,33
500999,1497825703,2017/6/18 22:41,64,36,33
501999,1497825704,2017/6/18 22:41,64,36,33
502999,1497825705,2017/6/18 22:41,64,36,33
503999,1497825706,2017/6/18 22:41,64,36,33
504998,1497825707,2017/6/18 22:41,64,36,33
506000,1497825708,2017/6/18 22:41,64.1,35.9,32.9
506999,1497825709,2017/6/18 22:41,64.1,35.9,32.9
508000,1497825710,2017/6/18 22:41,64.1,35.9,32.9
508999,1497825711,2017/6/18 22:41,64.1,35.9,32.9
509999,1497825712,2017/6/18 22:41,64.1,35.9,32.9
511000,1497825713,2017/6/18 22:41,64.1,35.9,32.9
511998,1497825714,2017/6/18 22:41,64.1,35.9,32.9
512999,1497825715,2017/6/18 22:41,64.1,35.9,32.9
513999,1497825716,2017/6/18 22:41,64.1,35.9,32.9
514999,1497825717,2017/6/18 22:41,64.1,35.9,32.9
515999,1497825718,2017/6/18 22:41,64.1,35.9,32.9
516999,1497825719,2017/6/18 22:41,64.1,35.9,32.9
517998,1497825720,2017/6/18 22:42,64.1,35.9,32.9
519000,1497825721,2017/6/18 22:42,64.1,35.9,32.9
519999,1497825722,2017/6/18 22:42,64.1,35.9,32.9
520999,1497825723,2017/6/18 22:42,64.2,35.8,32.8
521999,1497825724,2017/6/18 22:42,64.2,35.8,32.8
522998,1497825725,2017/6/18 22:42,64.2,35.8,32.8
523999,1497825726,2017/6/18 22:42,64.2,35.8,32.8
524999,1497825727,2017/6/18 22:42,64.2,35.8,32.8
525999,1497825728,2017/6/18 22:42,64.2,35.8,32.8
526999,1497825729,2017/6/18 22:42,64.2,35.8,32.8
528000,1497825730,2017/6/18 22:42,64.2,35.8,32.8
529000,1497825731,2017/6/18 22:42,64.2,35.8,32.8
529999,1497825732,2017/6/18 22:42,64.2,35.8,32.8
530999,1497825733,2017/6/18 22:42,64.2,35.8,32.8
531999,1497825734,2017/6/18 22:42,64.2,35.8,32.8
532999,1497825735,2017/6/18 22:42,64.2,35.8,32.8
533999,1497825736,2017/6/18 22:42,64.2,35.8,32.8
534999,1497825737,2017/6/18 22:42,64.2,35.8,32.8
536000,1497825738,2017/6/18 22:42,64.2,35.8,32.8
536998,1497825739,2017/6/18 22:42,64.2,35.8,32.8
537999,1497825740,2017/6/18 22:42,64.2,35.8,32.8
538998,1497825741,2017/6/18 22:42,64.2,35.8,32.8
540000,1497825742,2017/6/18 22:42,64.2,35.8,32.8
540999,1497825743,2017/6/18 22:42,64.1,35.9,32.9
541999,1497825744,2017/6/18 22:42,64.1,35.9,32.9
542999,1497825745,2017/6/18 22:42,64.1,35.9,32.9
543998,1497825746,2017/6/18 22:42,64.1,35.9,32.9
544999,1497825747,2017/6/18 22:42,64.1,35.9,32.9
545999,1497825748,2017/6/18 22:42,64.1,35.9,32.9
547000,1497825749,2017/6/18 22:42,64.2,35.8,32.8
547999,1497825750,2017/6/18 22:42,64.2,35.8,32.8
548999,1497825751,2017/6/18 22:42,64.2,35.8,32.8
549999,1497825752,2017/6/18 22:42,64.2,35.8,32.8
551000,1497825753,2017/6/18 22:42,64.2,35.8,32.8
551999,1497825754,2017/6/18 22:42,64.2,35.8,32.8
552999,1497825755,2017/6/18 22:42,64.2,35.8,32.8
554000,1497825756,2017/6/18 22:42,64.2,35.8,32.8
554999,1497825757,2017/6/18 22:42,64.2,35.8,32.8
555999,1497825758,2017/6/18 22:42,64.2,35.8,32.8
556999,1497825759,2017/6/18 22:42,64.2,35.8,32.8
557999,1497825760,2017/6/18 22:42,64.2,35.8,32.8
559000,1497825761,2017/6/18 22:42,64.2,35.8,32.8
559998,1497825762,2017/6/18 22:42,64.2,35.8,32.8
561000,1497825763,2017/6/18 22:42,64.3,35.7,32.7
561999,1497825764,2017/6/18 22:42,64.3,35.7,32.7
562999,1497825765,2017/6/18 22:42,64.3,35.7,32.7
563999,1497825766,2017/6/18 22:42,64.3,35.7,32.7
564999,1497825767,2017/6/18 22:42,64.3,35.7,32.7
565998,1497825768,2017/6/18 22:42,64.3,35.7,32.7
566999,1497825769,2017/6/18 22:42,64.3,35.7,32.7
568000,1497825770,2017/6/18 22:42,64.3,35.7,32.7
568998,1497825771,2017/6/18 22:42,64.3,35.7,32.7
570000,1497825772,2017/6/18 22:42,64.4,35.6,32.6
571000,1497825773,2017/6/18 22:42,64.4,35.6,32.6
571999,1497825774,2017/6/18 22:42,64.4,35.6,32.6
572999,1497825775,2017/6/18 22:42,64.4,35.6,32.6
573999,1497825776,2017/6/18 22:42,64.4,35.6,32.6
574999,1497825777,2017/6/18 22:42,64.4,35.6,32.6
575998,1497825778,2017/6/18 22:42,64.4,35.6,32.6
576999,1497825779,2017/6/18 22:42,64.4,35.6,32.6
578000,1497825780,2017/6/18 22:43,64.4,35.6,32.6
578999,1497825781,2017/6/18 22:43,64.4,35.6,32.6
579999,1497825782,2017/6/18 22:43,64.4,35.6,32.6
580999,1497825783,2017/6/18 22:43,64.4,35.6,32.6
581999,1497825784,2017/6/18 22:43,64.4,35.6,32.6
582999,1497825785,2017/6/18 22:43,64.4,35.6,32.6
583999,1497825786,2017/6/18 22:43,64.4,35.6,32.6
584999,1497825787,2017/6/18 22:43,64.4,35.6,32.6
585999,1497825788,2017/6/18 22:43,64.4,35.6,32.6
586999,1497825789,2017/6/18 22:43,64.4,35.6,32.6
587999,1497825790,2017/6/18 22:43,64.4,35.6,32.6
588998,1497825791,2017/6/18 22:43,64.5,35.5,32.5
589999,1497825792,2017/6/18 22:43,64.5,35.5,32.5
590999,1497825793,2017/6/18 22:43,64.5,35.5,32.5
591998,1497825794,2017/6/18 22:43,64.5,35.5,32.5
592999,1497825795,2017/6/18 22:43,64.5,35.5,32.5
593998,1497825796,2017/6/18 22:43,64.5,35.5,32.5
595000,1497825797,2017/6/18 22:43,64.5,35.5,32.5
595999,1497825798,2017/6/18 22:43,64.5,35.5,32.5
596999,1497825799,2017/6/18 22:43,64.5,35.5,32.5
597999,1497825800,2017/6/18 22:43,64.5,35.5,32.5
598999,1497825801,2017/6/18 22:43,64.5,35.5,32.5
599999,1497825802,2017/6/18 22:43,64.5,35.5,32.5
600999,1497825803,2017/6/18 22:43,64.5,35.5,32.5
601999,1497825804,2017/6/18 22:43,64.5,35.5,32.5
602999,1497825805,2017/6/18 22:43,64.5,35.5,32.5
603999,1497825806,2017/6/18 22:43,64.5,35.5,32.5
604999,1497825807,2017/6/18 22:43,64.5,35.5,32.5
605999,1497825808,2017/6/18 22:43,64.5,35.5,32.5
606998,1497825809,2017/6/18 22:43,64.5,35.5,32.5
608000,1497825810,2017/6/18 22:43,64.5,35.5,32.5
608999,1497825811,2017/6/18 22:43,64.5,35.5,32.5
610000,1497825812,2017/6/18 22:43,64.5,35.5,32.5
610999,1497825813,2017/6/18 22:43,64.5,35.5,32.5
612000,1497825814,2017/6/18 22:43,64.5,35.5,32.5
612999,1497825815,2017/6/18 22:43,64.5,35.5,32.5
614000,1497825816,2017/6/18 22:43,64.5,35.5,32.5
614999,1497825817,2017/6/18 22:43,64.5,35.5,32.5
616000,1497825818,2017/6/18 22:43,64.5,35.5,32.5
616999,1497825819,2017/6/18 22:43,64.4,35.6,32.6
618000,1497825820,2017/6/18 22:43,64.4,35.6,32.6
618999,1497825821,2017/6/18 22:43,64.5,35.5,32.5
620000,1497825822,2017/6/18 22:43,64.5,35.5,32.5
620999,1497825823,2017/6/18 22:43,64.4,35.6,32.6
622000,1497825824,2017/6/18 22:43,64.4,35.6,32.6
623000,1497825825,2017/6/18 22:43,64.4,35.6,32.6
623998,1497825826,2017/6/18 22:43,64.4,35.6,32.6
624999,1497825827,2017/6/18 22:43,64.4,35.6,32.6
625999,1497825828,2017/6/18 22:43,64.5,35.5,32.5
626999,1497825829,2017/6/18 22:43,64.5,35.5,32.5
627999,1497825830,2017/6/18 22:43,64.4,35.6,32.6
628999,1497825831,2017/6/18 22:43,64.4,35.6,32.6
629998,1497825832,2017/6/18 22:43,64.4,35.6,32.6
631000,1497825833,2017/6/18 22:43,64.4,35.6,32.6
631999,1497825834,2017/6/18 22:43,64.4,35.6,32.6
632998,1497825835,2017/6/18 22:43,64.4,35.6,32.6
633999,1497825836,2017/6/18 22:43,64.4,35.6,32.6
634998,1497825837,2017/6/18 22:43,64.4,35.6,32.6
635999,1497825838,2017/6/18 22:43,64.4,35.6,32.6
636998,1497825839,2017/6/18 22:43,64.4,35.6,32.6
637999,1497825840,2017/6/18 22:44,64.4,35.6,32.6
638999,1497825841,2017/6/18 22:44,64.4,35.6,32.6
639998,1497825842,2017/6/18 22:44,64.4,35.6,32.6
640999,1497825843,2017/6/18 22:44,64.4,35.6,32.6
641999,1497825844,2017/6/18 22:44,64.4,35.6,32.6
642999,1497825845,2017/6/18 22:44,64.4,35.6,32.6
643999,1497825846,2017/6/18 22:44,64.4,35.6,32.6
644999,1497825847,2017/6/18 22:44,64.4,35.6,32.6
645999,1497825848,2017/6/18 22:44,64.3,35.7,32.7
647000,1497825849,2017/6/18 22:44,64.3,35.7,32.7
648000,1497825850,2017/6/18 22:44,64.4,35.6,32.6
648998,1497825851,2017/6/18 22:44,64.4,35.6,32.6
650000,1497825852,2017/6/18 22:44,64.4,35.6,32.6
650999,1497825853,2017/6/18 22:44,64.4,35.6,32.6
651999,1497825854,2017/6/18 22:44,64.4,35.6,32.6
652999,1497825855,2017/6/18 22:44,64.4,35.6,32.6
653999,1497825856,2017/6/18 22:44,64.4,35.6,32.6
654999,1497825857,2017/6/18 22:44,64.3,35.7,32.7
656000,1497825858,2017/6/18 22:44,64.3,35.7,32.7
657000,1497825859,2017/6/18 22:44,64.3,35.7,32.7
657999,1497825860,2017/6/18 22:44,64.3,35.7,32.7
659000,1497825861,2017/6/18 22:44,64.3,35.7,32.7
659999,1497825862,2017/6/18 22:44,64.2,35.8,32.8
660999,1497825863,2017/6/18 22:44,64.2,35.8,32.8
661998,1497825864,2017/6/18 22:44,64.2,35.8,32.8
662999,1497825865,2017/6/18 22:44,64.2,35.8,32.8
663999,1497825866,2017/6/18 22:44,64.2,35.8,32.8
664998,1497825867,2017/6/18 22:44,64.2,35.8,32.8
665999,1497825868,2017/6/18 22:44,64.1,35.9,32.9
667000,1497825869,2017/6/18 22:44,64.1,35.9,32.9
668000,1497825870,2017/6/18 22:44,64.1,35.9,32.9
668999,1497825871,2017/6/18 22:44,64.1,35.9,32.9
669999,1497825872,2017/6/18 22:44,64.1,35.9,32.9
670999,1497825873,2017/6/18 22:44,64.1,35.9,32.9
672000,1497825874,2017/6/18 22:44,64.2,35.8,32.8
672999,1497825875,2017/6/18 22:44,64.2,35.8,32.8
673998,1497825876,2017/6/18 22:44,64.2,35.8,32.8
674999,1497825877,2017/6/18 22:44,64.2,35.8,32.8
675998,1497825878,2017/6/18 22:44,64.3,35.7,32.7
676999,1497825879,2017/6/18 22:44,64.3,35.7,32.7
677998,1497825880,2017/6/18 22:44,64.2,35.8,32.8
678999,1497825881,2017/6/18 22:44,64.2,35.8,32.8
679999,1497825882,2017/6/18 22:44,64.2,35.8,32.8
680999,1497825883,2017/6/18 22:44,64.2,35.8,32.8
682000,1497825884,2017/6/18 22:44,64.2,35.8,32.8
682999,1497825885,2017/6/18 22:44,64.2,35.8,32.8
683999,1497825886,2017/6/18 22:44,64.2,35.8,32.8
684999,1497825887,2017/6/18 22:44,64.4,35.6,32.6
685999,1497825888,2017/6/18 22:44,64.4,35.6,32.6
686999,1497825889,2017/6/18 22:44,64.4,35.6,32.6
687998,1497825890,2017/6/18 22:44,64.4,35.6,32.6
688999,1497825891,2017/6/18 22:44,64.5,35.5,32.5
689999,1497825892,2017/6/18 22:44,64.5,35.5,32.5
691000,1497825893,2017/6/18 22:44,64.5,35.5,32.5
691998,1497825894,2017/6/18 22:44,64.5,35.5,32.5
693000,1497825895,2017/6/18 22:44,64.5,35.5,32.5
693999,1497825896,2017/6/18 22:44,64.5,35.5,32.5
695000,1497825897,2017/6/18 22:44,64.5,35.5,32.5
695999,1497825898,2017/6/18 22:44,64.5,35.5,32.5
696999,1497825899,2017/6/18 22:44,64.6,35.4,32.4
697999,1497825900,2017/6/18 22:45,64.6,35.4,32.4
698999,1497825901,2017/6/18 22:45,64.6,35.4,32.4
699999,1497825902,2017/6/18 22:45,64.6,35.4,32.4
700998,1497825903,2017/6/18 22:45,64.6,35.4,32.4
702000,1497825904,2017/6/18 22:45,64.6,35.4,32.4
702999,1497825905,2017/6/18 22:45,64.6,35.4,32.4
703998,1497825906,2017/6/18 22:45,64.6,35.4,32.4
705000,1497825907,2017/6/18 22:45,64.5,35.5,32.5
705999,1497825908,2017/6/18 22:45,64.5,35.5,32.5
706999,1497825909,2017/6/18 22:45,64.5,35.5,32.5
707999,1497825910,2017/6/18 22:45,64.6,35.4,32.4
708999,1497825911,2017/6/18 22:45,64.6,35.4,32.4
709999,1497825912,2017/6/18 22:45,64.5,35.5,32.5
710999,1497825913,2017/6/18 22:45,64.5,35.5,32.5
712000,1497825914,2017/6/18 22:45,64.5,35.5,32.5
712998,1497825915,2017/6/18 22:45,64.5,35.5,32.5
713999,1497825916,2017/6/18 22:45,64.5,35.5,32.5
714998,1497825917,2017/6/18 22:45,64.5,35.5,32.5
715999,1497825918,2017/6/18 22:45,64.5,35.5,32.5
716999,1497825919,2017/6/18 22:45,64.6,35.4,32.4
717999,1497825920,2017/6/18 22:45,64.6,35.4,32.4
719000,1497825921,2017/6/18 22:45,64.6,35.4,32.4
720000,1497825922,2017/6/18 22:45,64.6,35.4,32.4
720999,1497825923,2017/6/18 22:45,64.6,35.4,32.4
721999,1497825924,2017/6/18 22:45,64.5,35.5,32.5
722999,1497825925,2017/6/18 22:45,64.5,35.5,32.5
723999,1497825926,2017/6/18 22:45,64.6,35.4,32.4
724999,1497825927,2017/6/18 22:45,64.6,35.4,32.4
725998,1497825928,2017/6/18 22:45,64.6,35.4,32.4
727000,1497825929,2017/6/18 22:45,64.6,35.4,32.4
727999,1497825930,2017/6/18 22:45,64.6,35.4,32.4
728999,1497825931,2017/6/18 22:45,64.6,35.4,32.4
729999,1497825932,2017/6/18 22:45,64.6,35.4,32.4
730999,1497825933,2017/6/18 22:45,64.6,35.4,32.4
731999,1497825934,2017/6/18 22:45,64.6,35.4,32.4
732998,1497825935,2017/6/18 22:45,64.7,35.3,32.3
733999,1497825936,2017/6/18 22:45,64.7,35.3,32.3
734999,1497825937,2017/6/18 22:45,64.6,35.4,32.4
735998,1497825938,2017/6/18 22:45,64.6,35.4,32.4
736999,1497825939,2017/6/18 22:45,64.6,35.4,32.4
737998,1497825940,2017/6/18 22:45,64.6,35.4,32.4
738999,1497825941,2017/6/18 22:45,64.6,35.4,32.4
739998,1497825942,2017/6/18 22:45,64.7,35.3,32.3
740999,1497825943,2017/6/18 22:45,64.7,35.3,32.3
741998,1497825944,2017/6/18 22:45,64.7,35.3,32.3
742999,1497825945,2017/6/18 22:45,64.7,35.3,32.3
743999,1497825946,2017/6/18 22:45,64.7,35.3,32.3
744999,1497825947,2017/6/18 22:45,64.7,35.3,32.3
745999,1497825948,2017/6/18 22:45,64.7,35.3,32.3
746998,1497825949,2017/6/18 22:45,64.7,35.3,32.3
748000,1497825950,2017/6/18 22:45,64.7,35.3,32.3
748999,1497825951,2017/6/18 22:45,64.7,35.3,32.3
749999,1497825952,2017/6/18 22:45,64.7,35.3,32.3
750999,1497825953,2017/6/18 22:45,64.7,35.3,32.3
751998,1497825954,2017/6/18 22:45,64.7,35.3,32.3
752999,1497825955,2017/6/18 22:45,64.7,35.3,32.3
753999,1497825956,2017/6/18 22:45,64.7,35.3,32.3
755000,1497825957,2017/6/18 22:45,64.7,35.3,32.3
755999,1497825958,2017/6/18 22:45,64.8,35.2,32.2
